source_platform,source_platform_url,data.id,data.caption.text,data.caption.created_at,data.media_type,data.like_count,data.comment_count,data.ig_play_count,sentiment_rulebased,voting.topic
instagram.com,https://www.instagram.com/svpch/,3608451301684625996_1491469054,"Vier Asylkriminelle haben bei einer Verfolgungsjagd auf die Polizei geschossen. Leute also, die in der Schweiz Asyl gesucht haben, weil sie angeblich in ihrem eigenen Land verfolgt werden, werden bei uns kriminell. Wer diesen Irrsinn stoppen will, wählt SVP!",2025-04-11 14:16:41+00:00,2,81560,2015,,-0.47,0
instagram.com,https://www.instagram.com/svpch/,3608213552695368419_1491469054,"(Link in Bio) Die Schweiz platzt aus allen Nähten. Die Rechenkünstler des Bundesamtes für Statistik haben in einer Prognose von 2010 für die Zuwanderung beim «mittleren Szenario» die 9-Mio-Grenze für 2060 vorausgesagt. Erreicht wurde diese bereits im letzten Jahr. Statt der uns versprochenen 8’000 Personen pro Jahr kommt jetzt halt fast das 10-fache – ohne Asylanten, wohlverstanden. Es braucht kein Bundesamt, um voraussagen zu können, dass wir in knapp 11 Jahren die 10-Mio-Schweiz erreicht haben werden.",2025-04-11 06:23:27+00:00,1,1208,57,,-0.2,0
instagram.com,https://www.instagram.com/svpch/,3607726906243794946_1491469054,"Ein SVP-Vorstoss im Bereich Asylverschärfungen war im Parlament erfolgreich. Wir haben endlich erreicht, dass kriminelle Asylanten kein Recht mehr auf ein Asylverfahren haben, dass sie kein Asylgesuch mehr stellen dürfen. Bis jetzt war das erlaubt! Nur dank der SVP kann dieser Irrsinn nun gestoppt werden. 🇨🇭 Unterstützten Sie jetzt die SVP und werden Sie Mitglied 👉🏻 svp.ch/mitglied",2025-04-10 14:17:43+00:00,2,1815,79,,-0.24,0
instagram.com,https://www.instagram.com/svpch/,3607513745370664893_1491469054,"(Link in der Bio) Die EU-Turbos im Bundesrat wollen Teile des geplanten EU-Unterwerfungsvertrages bereits anwenden – obwohl die Bevölkerung weder den konkreten Inhalt dieses Vertrages kennt, geschweige denn dazu Ja gesagt hat! Damit wollen die Befürworter des EU-Unterwerfungsvertrages Fakten schaffen, um das Volk bei der Abstimmung besser erpressen zu können.",2025-04-10 07:13:00+00:00,1,308,18,,0.39,0
instagram.com,https://www.instagram.com/svpch/,3607024073751283295_1491469054,"Fraktionspräsident Thomas Aeschi ordnet die US-Zölle in der Arena ein. Staaten haben keine Freunde, sondern Interessen. Deshalb muss auch die Schweiz für ihre Interessen einstehen und sich jetzt sicher nicht an die Krisen-EU anbinden.",2025-04-09 15:00:48+00:00,2,735,44,,-0.18,0
instagram.com,https://www.instagram.com/svpch/,3606338339540225594_1491469054,"(Link in der Bio) Unfassbar: Somalier prügelt Freundin tot und verlässt den Gerichtsaal als freier Mann! Es reicht mit der importierten Kriminalität. Wenn weder Behörden, noch die Justiz oder der verantwortliche Justizminister Jans etwas dagegen tun, dann muss das Volk handeln. Unterschreiben Sie deshalb JETZT die Grenzschutz-Initiative! ✍️ grenzschutzinitiative.ch",2025-04-08 16:17:43+00:00,1,813,35,,-0.22,0
instagram.com,https://www.instagram.com/svpch/,3606276938226241507_1491469054,"Vor der Abstimmung zur Masseneinwanderungs-Initiative der SVP sagte der Bund, dass die 9-Millionen-Grenze erst im Jahr 2060 erreicht werden würde. Wie von der SVP angekündigt, war diese Prognose komplett falsch: Die Schweiz hatte  bereits Ende letztes Jahr  9 Millionen Einwohner – 36 Jahre früher als vom Bund angekündigt. Dazu kommen noch rund hunderttausend Asylanten aus der ganzen Welt! Und jedes Jahr werden es mehr! Wer das nicht will, sagt JA zur Volksinititative ""Keine 10-Millionen-Schweiz (Nachhaltigkeits-Initiative)""!",2025-04-08 14:15:46+00:00,1,1263,40,,-0.95,0
instagram.com,https://www.instagram.com/svpch/,3605549102557415976_1491469054,"(Link in Bio) Raubüberfälle, Vergewaltigungen, Messerstechereien und Einbrüche sind an der Tagesordnung. Insbesondere kriminelle Asyl-Migranten verüben teils schwerste Gewalttaten. Das herrschende Asyl-Chaos gefährdet die innere Sicherheit der Schweiz und kostet die Steuerzahler Milliarden. Statt die Grenzen zu kontrollieren, verweigert der verantwortliche SP-Bundesrat Jans griffige Massnahmen zum Schutz der eigenen Bevölkerung. Unterschreiben Sie deshalb jetzt die Volksinitiative «Asylmissbrauch stoppen! Grenzschutz-Initiative»!",2025-04-07 14:09:49+00:00,8,516,21,,-1.0,0
instagram.com,https://www.instagram.com/svpch/,3603406472532761497_1491469054,"(Link in der Bio) Die Schweiz muss die Wirtschaft entlasten und die eigenen Regulierungskosten senken. Die SVP verlangt vom Bundesrat, dass er bis zur Sondersession ein erstes Entlastungsprogramm vorlegt.",2025-04-04 15:12:37+00:00,1,367,22,,-0.06,0
instagram.com,https://www.instagram.com/svpch/,3602499547540667443_1491469054,"Der algerische Asylkriminelle missbraucht unser Asylsystem und ist ein Serientäter, der sich «offensichtlich zum Zweck der Begehung von Vermögensdelikten in der Schweiz» aufhält. Und was tut der verantwortliche Asylvorsteher Jans? Nichts! Wer diese Kriminellen stoppen will, unterschreibt JETZT die Grenzschutz-Initiative! 👉🏻 grenzschutz-initiative.ch",2025-04-03 09:10:42+00:00,1,849,27,,-0.47,0
instagram.com,https://www.instagram.com/svpch/,3602395860763684659_1491469054,(Link in Bio) Die Migros hat die blinde Sängerin Bernarda abgesetzt. Sie hätte in der Stadt Zürich an einem Musikfestival auftreten sollen. Nach Drohungen aus linken Kreisen wurde das Programm kurzfristig abgeändert.,2025-04-03 05:44:44+00:00,1,987,19,,-0.2,0
instagram.com,https://www.instagram.com/svpch/,3601954670910266683_1491469054,(Link in der Bio) Die Bundesfinanzen sind in Schieflage. Trotzdem verschleudert die Mitte-links-Mehrheit des Bundesrates zusätzlich Milliarden Franken ins Ausland. Mit dem «EU-Programmabkommen» (EUPA) müssen die Schweizer Steuerzahler insgesamt 1 Milliarde Franken pro Jahr an Brüssel abliefern.,2025-04-02 15:08:06+00:00,1,625,58,,-0.0,0
instagram.com,https://www.instagram.com/svpch/,3601928430499200009_1491469054,"Nationalrat Alfred Heer spricht Klartext: «Die Schweiz war schon immer ein neutraler Vermittler, wenn sie gefragt wurde. Das wären wir aber nicht mehr, wenn wir in diesem «EU-Chörli» mitsingen und dort mitmachen - in einem Militärbündnis und einem Verein, bei dem wir nicht einmal Mitglied sind. Das wäre ein gravierender Fehler.»",2025-04-02 14:16:42+00:00,2,2282,133,,-0.67,0
instagram.com,https://www.instagram.com/svpch/,3588034380425410155_1491469054,"Nationalrat Michael Graber (VS): «Mit dem EU-Unterwerfungsvertrag wird die Schweiz fremden Richtern unterworfen. Im Streitfall mit der EU entscheidet ein Schiedsgericht, das sich an die Rechtsprechung des EU-Gerichtshofes halten muss. Damit haben wir in unserem eigenen Land nichts mehr zu sagen. Das wäre das Ende unserer Souveränität und unserer direkten Demokratie.»",2025-03-14 10:11:42+00:00,2,217,16,,-1.0,1
